Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,23.529,0,24.529,576.0,0.024,0.025,,0.201
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,202.353,0,203.353,576.0,0.202,0.203,,0.52
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,263.529,0,264.529,576.0,0.264,0.265,,0.579
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,320.0,0,321.0,576.0,0.32,0.321,,0.307
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,371.765,0,372.765,576.0,0.372,0.373,,0.533
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,386.412,0,387.412,576.0,0.386,0.387,,0.108
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,452.294,0,453.294,576.0,0.452,0.453,,0.108
/D-BARBA_20171012_000055_951.wav,bat,2020-03-31T18:38:51.299389,0.001,0.003,617.0,0,618.0,576.0,0.617,0.618,,0.291
