Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,14.118,0,15.118,576.0,0.014,0.015,,0.149
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,70.588,0,71.588,576.0,0.071,0.072,,0.167
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,94.118,0,95.118,576.0,0.094,0.095,,0.144
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,131.765,0,132.765,576.0,0.132,0.133,,0.151
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,169.412,0,170.412,576.0,0.169,0.17,,0.425
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,211.765,0,212.765,576.0,0.212,0.213,,0.556
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,244.706,0,245.706,576.0,0.245,0.246,,0.134
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,291.765,0,292.765,576.0,0.292,0.293,,0.105
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,315.294,0,316.294,576.0,0.315,0.316,,0.445
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,419.353,0,420.353,576.0,0.419,0.42,,0.351
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,475.824,0,476.824,576.0,0.476,0.477,,0.492
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,1573.882,0,1574.882,576.0,1.574,1.575,,0.101
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,1908.529,0,1909.529,576.0,1.909,1.91,,0.109
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,1950.882,0,1951.882,576.0,1.951,1.952,,0.11
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,1983.824,0,1984.824,576.0,1.984,1.985,,0.497
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,2002.647,0,2003.647,576.0,2.003,2.004,,0.161
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,2021.471,0,2022.471,576.0,2.021,2.022,,0.123
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,2054.412,0,2055.412,576.0,2.054,2.055,,0.36
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,2125.0,0,2126.0,576.0,2.125,2.126,,0.211
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,2153.235,0,2154.235,576.0,2.153,2.154,,0.338
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,2200.294,0,2201.294,576.0,2.2,2.201,,0.248
/D-BARBA_20171011_235545_247.wav,bat,2020-03-31T18:38:50.284714,0.001,0.003,2233.235,0,2234.235,576.0,2.233,2.234,,0.114
