Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/A-LIFE_20170929_003219_000.wav,bat,2020-03-31T18:38:34.614271,0.001,0.003,3072.471,0,3073.471,576.0,3.072,3.073,,0.361
/A-LIFE_20170929_003219_000.wav,bat,2020-03-31T18:38:34.614271,0.001,0.003,3119.529,0,3120.529,576.0,3.12,3.121,,0.487
/A-LIFE_20170929_003219_000.wav,bat,2020-03-31T18:38:34.614271,0.001,0.003,3166.588,0,3167.588,576.0,3.167,3.168,,0.15
