Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,0.0,0,1.0,576.0,0.0,0.001,,0.167
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,23.529,0,24.529,576.0,0.024,0.025,,0.167
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,65.882,0,66.882,576.0,0.066,0.067,,0.326
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,230.588,0,231.588,576.0,0.231,0.232,,0.222
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,324.706,0,325.706,576.0,0.325,0.326,,0.418
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,433.471,0,434.471,576.0,0.433,0.434,,0.137
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,452.294,0,453.294,576.0,0.452,0.453,,0.173
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,522.882,0,523.882,576.0,0.523,0.524,,0.312
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,569.941,0,570.941,576.0,0.57,0.571,,0.279
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,640.529,0,641.529,576.0,0.641,0.642,,0.251
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,659.353,0,660.353,576.0,0.659,0.66,,0.172
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,682.882,0,683.882,576.0,0.683,0.684,,0.25
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,711.118,0,712.118,576.0,0.711,0.712,,0.435
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,772.824,0,773.824,576.0,0.773,0.774,,0.134
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,904.588,0,905.588,576.0,0.905,0.906,,0.117
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,928.118,0,929.118,576.0,0.928,0.929,,0.108
/D-BARBA_20171011_235537_663.wav,bat,2020-03-31T18:38:50.098415,0.001,0.003,1116.353,0,1117.353,576.0,1.116,1.117,,0.325
