Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,56.471,0,57.471,576.0,0.056,0.057,,0.207
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,80.0,0,81.0,576.0,0.08,0.081,,0.132
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,291.765,0,292.765,576.0,0.292,0.293,,0.103
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,310.588,0,311.588,576.0,0.311,0.312,,0.198
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,329.412,0,330.412,576.0,0.329,0.33,,0.18
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,348.235,0,349.235,576.0,0.348,0.349,,0.111
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,409.941,0,410.941,576.0,0.41,0.411,,0.144
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,438.176,0,439.176,576.0,0.438,0.439,,0.253
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,551.118,0,552.118,576.0,0.551,0.552,,0.276
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,734.647,0,735.647,576.0,0.735,0.736,,0.148
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,758.706,0,759.706,576.0,0.759,0.76,,0.111
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,782.235,0,783.235,576.0,0.782,0.783,,0.291
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,801.059,0,802.059,576.0,0.801,0.802,,0.132
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,871.647,0,872.647,576.0,0.872,0.873,,0.2
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,928.118,0,929.118,576.0,0.928,0.929,,0.343
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1008.118,0,1009.118,576.0,1.008,1.009,,0.117
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1045.765,0,1046.765,576.0,1.046,1.047,,0.101
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1078.706,0,1079.706,576.0,1.079,1.08,,0.129
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1309.824,0,1310.824,576.0,1.31,1.311,,0.104
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1545.647,0,1546.647,576.0,1.546,1.547,,0.17
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1583.294,0,1584.294,576.0,1.583,1.584,,0.107
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1639.765,0,1640.765,576.0,1.64,1.641,,0.102
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1719.765,0,1720.765,576.0,1.72,1.721,,0.139
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1851.529,0,1852.529,576.0,1.852,1.853,,0.133
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1894.412,0,1895.412,576.0,1.894,1.895,,0.107
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1922.647,0,1923.647,576.0,1.923,1.924,,0.3
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1950.882,0,1951.882,576.0,1.951,1.952,,0.133
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,1979.118,0,1980.118,576.0,1.979,1.98,,0.579
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,2007.353,0,2008.353,576.0,2.007,2.008,,0.118
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,2068.53,0,2069.53,576.0,2.069,2.07,,0.103
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,2129.706,0,2130.706,576.0,2.13,2.131,,0.124
/D-BARBA_20171012_000609_243.wav,bat,2020-03-31T18:38:52.185807,0.001,0.003,2290.235,0,2291.235,576.0,2.29,2.291,,0.108
