Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,574.647,0,575.647,576.0,0.575,0.576,,0.117
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,744.059,0,745.059,576.0,0.744,0.745,,0.284
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,763.412,0,764.412,576.0,0.763,0.764,,0.307
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,810.471,0,811.471,576.0,0.81,0.811,,0.342
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,866.941,0,867.941,576.0,0.867,0.868,,0.147
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,923.412,0,924.412,576.0,0.923,0.924,,0.459
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,984.588,0,985.588,576.0,0.985,0.986,,0.235
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1041.059,0,1042.059,576.0,1.041,1.042,,0.506
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1102.235,0,1103.235,576.0,1.102,1.103,,0.118
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1145.118,0,1146.118,576.0,1.145,1.146,,0.287
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1192.177,0,1193.177,576.0,1.192,1.193,,0.586
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1239.235,0,1240.235,576.0,1.239,1.24,,0.601
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1870.353,0,1871.353,576.0,1.87,1.871,,0.688
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1908.529,0,1909.529,576.0,1.909,1.91,,0.261
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1941.471,0,1942.471,576.0,1.941,1.942,,0.701
/A-LIFE_20171003_231324_000.wav,bat,2020-03-31T18:38:41.304346,0.001,0.003,1983.824,0,1984.824,576.0,1.984,1.985,,0.161
