Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/D-BARBA_20171004_221936_187.wav,bat,2020-03-31T18:38:49.133795,0.001,0.003,28.235,0,29.235,576.0,0.028,0.029,,0.277
/D-BARBA_20171004_221936_187.wav,bat,2020-03-31T18:38:49.133795,0.001,0.003,65.882,0,66.882,576.0,0.066,0.067,,0.272
/D-BARBA_20171004_221936_187.wav,bat,2020-03-31T18:38:49.133795,0.001,0.003,127.059,0,128.059,576.0,0.127,0.128,,0.394
/D-BARBA_20171004_221936_187.wav,bat,2020-03-31T18:38:49.133795,0.001,0.003,188.235,0,189.235,576.0,0.188,0.189,,0.386
/D-BARBA_20171004_221936_187.wav,bat,2020-03-31T18:38:49.133795,0.001,0.003,1055.176,0,1056.176,576.0,1.055,1.056,,0.133
/D-BARBA_20171004_221936_187.wav,bat,2020-03-31T18:38:49.133795,0.001,0.003,1403.941,0,1404.941,576.0,1.404,1.405,,0.211
