Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,18.824,0,19.824,384.0,0.019,0.02,,0.103
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,112.941,0,113.941,384.0,0.113,0.114,,0.101
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,145.882,0,146.882,384.0,0.146,0.147,,0.309
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,169.412,0,170.412,384.0,0.169,0.17,,0.11
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,202.353,0,203.353,384.0,0.202,0.203,,0.132
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,225.882,0,226.882,384.0,0.226,0.227,,0.117
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,287.059,0,288.059,384.0,0.287,0.288,,0.234
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,310.588,0,311.588,384.0,0.311,0.312,,0.109
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,334.118,0,335.118,384.0,0.334,0.335,,0.106
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,400.529,0,401.529,384.0,0.401,0.402,,0.129
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,485.235,0,486.235,384.0,0.485,0.486,,0.117
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,551.118,0,552.118,384.0,0.551,0.552,,0.109
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,569.941,0,570.941,384.0,0.57,0.571,,0.12
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,640.529,0,641.529,384.0,0.641,0.642,,0.121
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,678.176,0,679.176,384.0,0.678,0.679,,0.191
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,720.529,0,721.529,384.0,0.721,0.722,,0.117
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,777.529,0,778.529,384.0,0.778,0.779,,0.116
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,796.353,0,797.353,384.0,0.796,0.797,,0.101
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,881.059,0,882.059,384.0,0.881,0.882,,0.114
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,994.0,0,995.0,384.0,0.994,0.995,,0.132
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1050.471,0,1051.471,384.0,1.05,1.051,,0.162
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1116.353,0,1117.353,384.0,1.116,1.117,,0.123
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1163.941,0,1164.941,384.0,1.164,1.165,,0.147
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1182.765,0,1183.765,384.0,1.183,1.184,,0.126
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1234.529,0,1235.529,384.0,1.235,1.236,,0.139
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1272.177,0,1273.177,384.0,1.272,1.273,,0.163
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1323.941,0,1324.941,384.0,1.324,1.325,,0.174
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1361.588,0,1362.588,384.0,1.362,1.363,,0.128
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1413.353,0,1414.353,384.0,1.413,1.414,,0.117
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1455.706,0,1456.706,384.0,1.456,1.457,,0.129
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1550.353,0,1551.353,384.0,1.55,1.551,,0.174
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1611.529,0,1612.529,384.0,1.612,1.613,,0.152
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1644.471,0,1645.471,384.0,1.644,1.645,,0.21
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1668.0,0,1669.0,384.0,1.668,1.669,,0.296
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1700.941,0,1701.941,384.0,1.701,1.702,,0.249
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1724.471,0,1725.471,384.0,1.724,1.725,,0.301
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1748.0,0,1749.0,384.0,1.748,1.749,,0.114
/S4U00311_20171005_195257_000.wav,bat,2020-03-31T18:38:55.747374,0.001,0.003,1823.294,0,1824.294,384.0,1.823,1.824,,0.247
