INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000034_381.wav,2.418667,2017-10-12,00:00:34.381,0,2017-10-11,12:00:34.381,12,,,,,,,,,,,,,1,,,,,,ueNbSEFpqKmhZU6bIXEZug==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000048_428.wav,2.171333,2017-10-12,00:00:48.426,0,2017-10-11,12:00:48.426,12,,,,,,,,,,,,,1,,,,,,znbdia692ppOwgBnj+Mf+w==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000111_125.wav,2.274,2017-10-12,00:01:11.125,0,2017-10-11,12:01:11.125,12,,,,,,,,,,,,,1,,,,,,Ebb7IKVi4o0wKN94IjHTxQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000055_951.wav,2.248,2017-10-12,00:00:55.951,0,2017-10-11,12:00:55.951,12,,,,,,,,,,,,,1,,,,,,mXcWKSOEuYtuKjQUpbTctw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000228_121.wav,2.078,2017-10-12,00:02:28.120,0,2017-10-11,12:02:28.120,12,,,,,,,,,,,,,1,,,,,,ML6rQofjXH1GfgUphXfsBw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000316_089.wav,2.210667,2017-10-12,00:03:16.088,0,2017-10-11,12:03:16.088,12,,,,,,,,,,,,,1,,,,,,TRhUJwSlb/13ciSjy1yY5Q==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000311_595.wav,3.504,2017-10-12,00:03:11.595,0,2017-10-11,12:03:11.595,12,,,,,,,,,,,,,1,,,,,,Bm/qV+a/b3sS5B+4O9avOA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000429_265.wav,2.234,2017-10-12,00:04:29.265,0,2017-10-11,12:04:29.265,12,,,,,,,,,,,,,1,,,,,,C/hKSZkiuYs1ubnq2R//eg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000435_497.wav,2.202667,2017-10-12,00:04:35.496,0,2017-10-11,12:04:35.496,12,,,,,,,,,,,,,1,,,,,,0wwpJVYznwfvUIYDHiBg+A==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000555_481.wav,2.018667,2017-10-12,00:05:55.481,0,2017-10-11,12:05:55.481,12,,,,,,,,,,,,,1,,,,,,bXQFPehBkCyoPopydfM9WA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000609_243.wav,4.356667,2017-10-12,00:06:09.243,0,2017-10-11,12:06:09.243,12,,,,,,,,,,,,,1,,,,,,IkaOCKjuJoNBJeQQhfR7jg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000626_433.wav,2.066667,2017-10-12,00:06:26.431,0,2017-10-11,12:06:26.431,12,,,,,,,,,,,,,1,,,,,,NTtXp13KL6bUmE3+qAteMA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000655_265.wav,3.434,2017-10-12,00:06:55.265,0,2017-10-11,12:06:55.265,12,,,,,,,,,,,,,1,,,,,,qS7OM5hvRYbQ9QpMOqoYdg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000704_771.wav,2.428667,2017-10-12,00:07:04.769,0,2017-10-11,12:07:04.769,12,,,,,,,,,,,,,1,,,,,,A46CSVCA6gjnOu+trg8hsA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000715_459.wav,2.04,2017-10-12,00:07:15.458,0,2017-10-11,12:07:15.458,12,,,,,,,,,,,,,1,,,,,,jpSLbgwpnryIwvyOMaZVqw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000738_329.wav,2.470667,2017-10-12,00:07:38.329,0,2017-10-11,12:07:38.329,12,,,,,,,,,,,,,1,,,,,,bkGAFozNF0rNuc8mVSJ7xg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000811_485.wav,2.214,2017-10-12,00:08:11.484,0,2017-10-11,12:08:11.484,12,,,,,,,,,,,,,1,,,,,,yM/ok/Qi5l5LU5Njk8oOyQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000840_930.wav,2.269333,2017-10-12,00:08:40.929,0,2017-10-11,12:08:40.929,12,,,,,,,,,,,,,1,,,,,,KQtDau6xbJjyoBy6FiGH0Q==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_000845_465.wav,2.534667,2017-10-12,00:08:45.465,0,2017-10-11,12:08:45.465,12,,,,,,,,,,,,,1,,,,,,qWS3zPUFyuaOaTNvsXFrsQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_215639_453.wav,2.746,2017-10-12,21:56:39.453,21,2017-10-12,09:56:39.453,9,,,,,,,,,,,,,1,,,,,,FikoGDAtwiDwmC7ODh3Hfg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_215642_504.wav,2.795333,2017-10-12,21:56:42.503,21,2017-10-12,09:56:42.503,9,,,,,,,,,,,,,1,,,,,,I8TCcFBWTiGEwbFCdGhKxg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171012_215928_419.wav,2.38,2017-10-12,21:59:28.419,21,2017-10-12,09:59:28.419,9,,,,,,,,,,,,,1,,,,,,eZY2IZnrfo9dizoRBlFUlA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171013_235815_993.wav,2.406667,2017-10-13,23:58:15.993,23,2017-10-13,11:58:15.993,11,,,,,,,,,,,,,1,,,,,,hO1cSnDhFaa5rJp3rbplKg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171014_010359_808.wav,3.891333,2017-10-14,01:03:59.807,1,2017-10-13,13:03:59.807,13,,,,,,,,,,,,,1,,,,,,7sjQTgS09mdXmQohI2gD/g==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171020_022819_205.wav,2.094667,2017-10-20,02:28:19.204,2,2017-10-19,14:28:19.204,14,,,,,,,,,,,,,1,,,,,,947g1IVYAHRUlZvBhoovPw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171021_232624_921.wav,2.578667,2017-10-21,23:26:24.920,23,2017-10-21,11:26:24.920,11,,,,,,,,,,,,,1,,,,,,OuZm9NNe22sw1MjLb/On4g==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171022_020104_000.wav,2.099333,2017-10-22,02:01:04,2,2017-10-21,14:01:04,14,,,,,,,,,,,,,1,,,,,,znkOw54fapm9pmr5zrZtCQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171022_020355_553.wav,3.646667,2017-10-22,02:03:55.551,2,2017-10-21,14:03:55.551,14,,,,,,,,,,,,,1,,,,,,RC1Q9oIbDdWssDsKMMBQKA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,D-BARBA_20171022_021319_437.wav,2.062667,2017-10-22,02:13:19.437,2,2017-10-21,14:13:19.437,14,,,,,,,,,,,,,1,,,,,,uGrcM+nzL3Vap0RIJh1+jQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20170930_040717_000.wav,4.608,2017-09-30,04:07:17,4,2017-09-29,16:07:17,16,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,cQ+/FK8vOE8g6osKS6NvQw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20170930_213114_000.wav,3.6,2017-09-30,21:31:14,21,2017-09-30,09:31:14,9,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,HiaRbVa5KRovh8oTrSyYtQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20170930_221546_000.wav,3.694,2017-09-30,22:15:46,22,2017-09-30,10:15:46,10,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,yBevvigEWhVeVofbdf3aNQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171001_025905_000.wav,5,2017-10-01,02:59:05,2,2017-09-30,14:59:05,14,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,AlKuMkbYEquQIhEm5MOfDg==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171004_001734_000.wav,4.244,2017-10-04,00:17:34,0,2017-10-03,12:17:34,12,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,lIDdGj8u7hfp9FQUL8uzEA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171004_002030_000.wav,4.114,2017-10-04,00:20:30,0,2017-10-03,12:20:30,12,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,saJrY+F2afbhBYdmjAGZTw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171005_195257_000.wav,5,2017-10-05,19:52:57,19,2017-10-05,07:52:57,7,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,6lSzOivqQjTU1A+GHZwAnQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171011_192718_000.wav,4.984,2017-10-11,19:27:18,19,2017-10-11,07:27:18,7,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,ZGjBuh3VRsimsR5jjRnAfQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171012_204442_000.wav,5,2017-10-12,20:44:42,20,2017-10-12,08:44:42,8,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,q8UwFb4o/VddRLsrWvToKw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171021_180321_000.wav,5,2017-10-21,18:03:21,18,2017-10-21,06:03:21,6,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,CP+dHa9rafKPUPYvUByFGA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171021_194403_000.wav,5,2017-10-21,19:44:03,19,2017-10-21,07:44:03,7,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,atsGaChTicvJkWxrvjo3Ig==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,,S4U00311_20171021_185328_000.wav,5,2017-10-21,18:53:28,18,2017-10-21,06:53:28,6,0,0,SM4BAT-FS,S4U00311,1.2.2,S4U00311,,,,,,,1,,,,,,qCdS+fDoFea+Y75FDvlcEw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171004_220724_000.wav,5,2017-10-04,22:07:24,22,2017-10-04,10:07:24,10,,,,,,,,,,,,,1,,,,,,i5ebEPrMItva2IMZyrs1zw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171004_230354_000.wav,5,2017-10-04,23:03:54,23,2017-10-04,11:03:54,11,,,,,,,,,,,,,1,,,,,,fcO58JR2BK+RmfQoGpc2yA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171005_004204_000.wav,5,2017-10-05,00:42:04,0,2017-10-04,12:42:04,12,,,,,,,,,,,,,1,,,,,,9SmgpM8RB4mL4O2MippOKw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171005_012759_000.wav,5,2017-10-05,01:27:59,1,2017-10-04,13:27:59,13,,,,,,,,,,,,,1,,,,,,FaaR2o6xsxPoiSUDyFcqyA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171018_230229_000.wav,5,2017-10-18,23:02:29,23,2017-10-18,11:02:29,11,,,,,,,,,,,,,1,,,,,,MW80I/Tq2PKkAekCLQuTbA==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171018_230754_000.wav,5,2017-10-18,23:07:54,23,2017-10-18,11:07:54,11,,,,,,,,,,,,,1,,,,,,gHxC/qN+Rc0fDofNJ2hzsw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171018_230759_000.wav,5,2017-10-18,23:07:59,23,2017-10-18,11:07:59,11,,,,,,,,,,,,,1,,,,,,VQ0LDiwxVF8RrqO8eymzIQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171019_002824_000.wav,5,2017-10-19,00:28:24,0,2017-10-18,12:28:24,12,,,,,,,,,,,,,1,,,,,,8i1bNw4apsk9sa84+N7/FQ==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171019_002924_000.wav,5,2017-10-19,00:29:24,0,2017-10-18,12:29:24,12,,,,,,,,,,,,,1,,,,,,DRSacUi1BObvth3Dp4Zk/Q==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171019_003509_000.wav,5,2017-10-19,00:35:09,0,2017-10-18,12:35:09,12,,,,,,,,,,,,,1,,,,,,Yz6QJbhdqjsYMZCJlew1Cw==
/home/maxime/Documents/memoire/SM2_Ligne_161_hd2_2017,duplicate,A-LIFE_20171106_191919_000.wav,5,2017-11-06,19:19:19,19,2017-11-06,07:19:19,7,,,,,,,,,,,,,1,,,,,,DcWIr/+grVJS8LE9KLHXGw==
