Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,56.471,0,57.471,576.0,0.056,0.057,,0.195
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,150.588,0,151.588,576.0,0.151,0.152,,0.23
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,225.882,0,226.882,576.0,0.226,0.227,,0.145
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,310.588,0,311.588,576.0,0.311,0.312,,0.645
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,424.059,0,425.059,576.0,0.424,0.425,,0.32
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,607.588,0,608.588,576.0,0.608,0.609,,0.428
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,725.235,0,726.235,576.0,0.725,0.726,,0.513
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,914.0,0,915.0,576.0,0.914,0.915,,0.197
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,1201.588,0,1202.588,576.0,1.202,1.203,,0.393
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,1361.588,0,1362.588,576.0,1.362,1.363,,0.104
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,1436.882,0,1437.882,576.0,1.437,1.438,,0.244
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,1997.941,0,1998.941,576.0,1.998,1.999,,0.105
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,2110.882,0,2111.882,576.0,2.111,2.112,,0.115
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,2365.529,0,2366.529,576.0,2.366,2.367,,0.501
/A-DASY_20170317_231754_000.wav,bat,2020-03-31T21:10:30.155534,0.001,0.003,3520.059,0,3521.059,576.0,3.52,3.521,,0.478
