Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/B-DASY_20170311_195344_945.wav,bat,2020-03-31T21:10:40.034872,0.001,0.003,2176.765,0,2177.765,576.0,2.177,2.178,,0.804
/B-DASY_20170311_195344_945.wav,bat,2020-03-31T21:10:40.034872,0.001,0.003,2379.647,0,2380.647,576.0,2.38,2.381,,0.793
/B-DASY_20170311_195344_945.wav,bat,2020-03-31T21:10:40.034872,0.001,0.003,2582.0,0,2583.0,576.0,2.582,2.583,,0.862
/B-DASY_20170311_195344_945.wav,bat,2020-03-31T21:10:40.034872,0.001,0.003,2676.647,0,2677.647,576.0,2.677,2.678,,0.657
/B-DASY_20170311_195344_945.wav,bat,2020-03-31T21:10:40.034872,0.001,0.003,2751.941,0,2752.941,576.0,2.752,2.753,,0.615
