Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,131.765,0,132.765,576.0,0.132,0.133,,0.937
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,230.588,0,231.588,576.0,0.231,0.232,,0.744
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,305.882,0,306.882,576.0,0.306,0.307,,0.617
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,362.353,0,363.353,576.0,0.362,0.363,,0.752
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,400.529,0,401.529,576.0,0.401,0.402,,0.561
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,442.882,0,443.882,576.0,0.443,0.444,,0.634
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,480.529,0,481.529,576.0,0.481,0.482,,0.824
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,513.471,0,514.471,576.0,0.513,0.514,,0.64
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,537.0,0,538.0,576.0,0.537,0.538,,0.813
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,574.647,0,575.647,576.0,0.575,0.576,,0.904
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,607.588,0,608.588,576.0,0.608,0.609,,0.871
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,645.235,0,646.235,576.0,0.645,0.646,,0.971
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,687.588,0,688.588,576.0,0.688,0.689,,0.921
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,725.235,0,726.235,576.0,0.725,0.726,,0.925
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,758.176,0,759.176,576.0,0.758,0.759,,0.872
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,758.706,0,759.706,576.0,0.759,0.76,,0.839
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,791.647,0,792.647,576.0,0.792,0.793,,0.894
/C-DASY_20170315_001101_235.wav,bat,2020-03-31T21:10:56.774202,0.001,0.003,819.882,0,820.882,576.0,0.82,0.821,,0.691
