Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/B-DASY_20170323_205308_121.wav,bat,2020-03-31T21:10:51.808657,0.001,0.003,2209.706,0,2210.706,576.0,2.21,2.211,,0.14
/B-DASY_20170323_205308_121.wav,bat,2020-03-31T21:10:51.808657,0.001,0.003,2370.235,0,2371.235,576.0,2.37,2.371,,0.138
/B-DASY_20170323_205308_121.wav,bat,2020-03-31T21:10:51.808657,0.001,0.003,2686.059,0,2687.059,576.0,2.686,2.687,,0.783
/B-DASY_20170323_205308_121.wav,bat,2020-03-31T21:10:51.808657,0.001,0.003,2766.059,0,2767.059,576.0,2.766,2.767,,0.325
