Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,0.0,0,1.0,576.0,0.0,0.001,,0.123
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,80.0,0,81.0,576.0,0.08,0.081,,0.879
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,164.706,0,165.706,576.0,0.165,0.166,,0.794
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,230.588,0,231.588,576.0,0.231,0.232,,0.66
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,291.765,0,292.765,576.0,0.292,0.293,,0.793
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,371.765,0,372.765,576.0,0.372,0.373,,0.66
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,442.882,0,443.882,576.0,0.443,0.444,,0.66
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,551.118,0,552.118,576.0,0.551,0.552,,0.494
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,635.824,0,636.824,576.0,0.636,0.637,,0.927
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,739.353,0,740.353,576.0,0.739,0.74,,0.911
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,819.882,0,820.882,576.0,0.82,0.821,,0.984
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,928.118,0,929.118,576.0,0.928,0.929,,0.973
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1017.529,0,1018.529,576.0,1.018,1.019,,0.949
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1111.647,0,1112.647,576.0,1.112,1.113,,0.994
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1192.177,0,1193.177,576.0,1.192,1.193,,0.946
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1291.0,0,1292.0,576.0,1.291,1.292,,0.819
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1375.706,0,1376.706,576.0,1.376,1.377,,0.978
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1469.824,0,1470.824,576.0,1.47,1.471,,0.949
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1649.176,0,1650.176,576.0,1.649,1.65,,0.942
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1752.706,0,1753.706,576.0,1.753,1.754,,0.983
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1842.118,0,1843.118,576.0,1.842,1.843,,0.971
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,1936.765,0,1937.765,576.0,1.937,1.938,,0.956
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2030.882,0,2031.882,576.0,2.031,2.032,,0.97
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2120.294,0,2121.294,576.0,2.12,2.121,,0.993
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2200.294,0,2201.294,576.0,2.2,2.201,,0.961
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2256.765,0,2257.765,576.0,2.257,2.258,,0.863
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2318.471,0,2319.471,576.0,2.318,2.319,,0.988
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2393.765,0,2394.765,576.0,2.394,2.395,,0.99
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2487.882,0,2488.882,576.0,2.488,2.489,,1.0
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2577.294,0,2578.294,576.0,2.577,2.578,,0.991
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2662.529,0,2663.529,576.0,2.663,2.664,,0.973
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2761.353,0,2762.353,576.0,2.761,2.762,,0.93
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,2850.765,0,2851.765,576.0,2.851,2.852,,0.976
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3034.824,0,3035.824,576.0,3.035,3.036,,0.814
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3124.235,0,3125.235,576.0,3.124,3.125,,0.892
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3227.765,0,3228.765,576.0,3.228,3.229,,0.965
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3326.588,0,3327.588,576.0,3.327,3.328,,0.968
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3421.235,0,3422.235,576.0,3.421,3.422,,0.993
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3604.765,0,3605.765,576.0,3.605,3.606,,0.945
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3703.588,0,3704.588,576.0,3.704,3.705,,0.97
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3882.941,0,3883.941,576.0,3.883,3.884,,0.996
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,3977.059,0,3978.059,576.0,3.977,3.978,,0.97
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,4170.53,0,4171.53,576.0,4.171,4.172,,0.991
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,4269.353,0,4270.353,576.0,4.269,4.27,,0.983
/B-DASY_20170322_214115_869.wav,bat,2020-03-31T21:10:49.135437,0.001,0.003,4368.177,0,4369.177,576.0,4.368,4.369,,0.949
