Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,28.235,0,29.235,576.0,0.028,0.029,,0.999
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,367.059,0,368.059,576.0,0.367,0.368,,0.862
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,377.0,0,378.0,576.0,0.377,0.378,,0.554
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,715.824,0,716.824,576.0,0.716,0.717,,0.919
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,1050.471,0,1051.471,576.0,1.05,1.051,,0.994
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,1375.706,0,1376.706,576.0,1.376,1.377,,0.947
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,1705.647,0,1706.647,576.0,1.706,1.707,,0.996
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,2030.882,0,2031.882,576.0,2.031,2.032,,0.999
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,2379.647,0,2380.647,576.0,2.38,2.381,,0.991
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,2709.588,0,2710.588,576.0,2.71,2.711,,0.974
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,3039.529,0,3040.529,576.0,3.04,3.041,,0.957
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,3515.353,0,3516.353,576.0,3.515,3.516,,0.931
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,4127.647,0,4128.647,576.0,4.128,4.129,,0.991
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,4485.824,0,4486.824,576.0,4.486,4.487,,0.778
/B-DASY_20170312_190626_907.wav,bat,2020-03-31T21:10:40.723398,0.001,0.003,4971.588,0,4972.588,576.0,4.972,4.973,,0.711
