Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,70.588,0,71.588,576.0,0.071,0.072,,0.198
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,202.353,0,203.353,576.0,0.202,0.203,,0.595
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,258.824,0,259.824,576.0,0.259,0.26,,0.55
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,310.588,0,311.588,576.0,0.311,0.312,,0.212
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,424.059,0,425.059,576.0,0.424,0.425,,0.603
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,626.412,0,627.412,576.0,0.626,0.627,,0.59
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,720.529,0,721.529,576.0,0.721,0.722,,0.267
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,824.588,0,825.588,576.0,0.825,0.826,,0.525
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,937.529,0,938.529,576.0,0.938,0.939,,0.682
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1041.059,0,1042.059,576.0,1.041,1.042,,0.468
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1069.294,0,1070.294,576.0,1.069,1.07,,0.115
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1135.706,0,1136.706,576.0,1.136,1.137,,0.712
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1239.235,0,1240.235,576.0,1.239,1.24,,0.62
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1366.294,0,1367.294,576.0,1.366,1.367,,0.746
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1408.647,0,1409.647,576.0,1.409,1.41,,0.185
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1474.529,0,1475.529,576.0,1.475,1.476,,0.919
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1573.882,0,1574.882,576.0,1.574,1.575,,0.842
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1691.529,0,1692.529,576.0,1.692,1.693,,0.833
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1795.059,0,1796.059,576.0,1.795,1.796,,0.792
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1837.412,0,1838.412,576.0,1.837,1.838,,0.121
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1899.118,0,1900.118,576.0,1.899,1.9,,0.682
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,1936.765,0,1937.765,576.0,1.937,1.938,,0.116
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2002.647,0,2003.647,576.0,2.003,2.004,,0.605
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2101.471,0,2102.471,576.0,2.101,2.102,,0.799
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2143.824,0,2144.824,576.0,2.144,2.145,,0.139
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2205.0,0,2206.0,576.0,2.205,2.206,,0.781
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2299.647,0,2300.647,576.0,2.3,2.301,,0.115
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2323.177,0,2324.177,576.0,2.323,2.324,,0.609
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2365.529,0,2366.529,576.0,2.366,2.367,,0.324
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2417.294,0,2418.294,576.0,2.417,2.418,,0.328
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2440.824,0,2441.824,576.0,2.441,2.442,,0.767
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2567.883,0,2568.883,576.0,2.568,2.569,,0.67
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2639.0,0,2640.0,576.0,2.639,2.64,,0.506
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2662.529,0,2663.529,576.0,2.663,2.664,,0.11
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2690.765,0,2691.765,576.0,2.691,2.692,,0.792
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2817.823,0,2818.823,576.0,2.818,2.819,,0.764
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2883.706,0,2884.706,576.0,2.884,2.885,,0.134
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,2930.765,0,2931.765,576.0,2.931,2.932,,0.603
/B-DASY_20170320_204019_000.wav,bat,2020-03-31T21:10:46.712473,0.001,0.003,3030.118,0,3031.118,576.0,3.03,3.031,,0.652
