Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,0.0,0,1.0,576.0,0.0,0.001,,0.328
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,75.294,0,76.294,576.0,0.075,0.076,,0.753
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,160.0,0,161.0,576.0,0.16,0.161,,0.802
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,258.824,0,259.824,576.0,0.259,0.26,,0.811
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,357.647,0,358.647,576.0,0.358,0.359,,0.824
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,447.588,0,448.588,576.0,0.448,0.449,,0.689
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,541.706,0,542.706,576.0,0.542,0.543,,0.632
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,640.529,0,641.529,576.0,0.641,0.642,,0.769
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,734.647,0,735.647,576.0,0.735,0.736,,0.943
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,824.588,0,825.588,576.0,0.825,0.826,,0.84
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,923.412,0,924.412,576.0,0.923,0.924,,0.953
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,1026.941,0,1027.941,576.0,1.027,1.028,,0.816
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,1121.059,0,1122.059,576.0,1.121,1.122,,0.892
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,1215.706,0,1216.706,576.0,1.216,1.217,,0.893
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,1314.529,0,1315.529,576.0,1.315,1.316,,0.924
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,1418.059,0,1419.059,576.0,1.418,1.419,,0.936
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,1512.177,0,1513.177,576.0,1.512,1.513,,0.964
/C-DASY_20170314_230311_035.wav,bat,2020-03-31T21:10:56.326151,0.001,0.003,1508.0,0,1509.0,576.0,1.508,1.509,,0.888
