Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,80.0,0,81.0,576.0,0.08,0.081,,0.896
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,174.118,0,175.118,576.0,0.174,0.175,,0.669
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,254.118,0,255.118,576.0,0.254,0.255,,0.746
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,343.529,0,344.529,576.0,0.344,0.345,,0.767
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,428.765,0,429.765,576.0,0.429,0.43,,0.648
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,518.176,0,519.176,576.0,0.518,0.519,,0.712
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,602.882,0,603.882,576.0,0.603,0.604,,0.846
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,668.765,0,669.765,576.0,0.669,0.67,,0.382
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,734.647,0,735.647,576.0,0.735,0.736,,0.722
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,843.412,0,844.412,576.0,0.843,0.844,,0.114
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,1502.765,0,1503.765,576.0,1.503,1.504,,0.619
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,1559.765,0,1560.765,576.0,1.56,1.561,,0.898
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,1616.235,0,1617.235,576.0,1.616,1.617,,0.942
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,1658.588,0,1659.588,576.0,1.659,1.66,,0.791
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,1719.765,0,1720.765,576.0,1.72,1.721,,0.835
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,1785.647,0,1786.647,576.0,1.786,1.787,,0.76
/C-DASY_20170317_013300_121.wav,bat,2020-03-31T21:10:59.700724,0.001,0.003,1860.941,0,1861.941,576.0,1.861,1.862,,0.747
