Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,0.0,0,1.0,576.0,0.0,0.001,,0.783
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,103.529,0,104.529,576.0,0.104,0.105,,0.963
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,202.353,0,203.353,576.0,0.202,0.203,,0.965
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,305.882,0,306.882,576.0,0.306,0.307,,0.839
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,513.471,0,514.471,576.0,0.513,0.514,,0.773
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,626.412,0,627.412,576.0,0.626,0.627,,0.932
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,729.941,0,730.941,576.0,0.73,0.731,,0.896
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,923.412,0,924.412,576.0,0.923,0.924,,0.897
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,1145.118,0,1146.118,576.0,1.145,1.146,,0.967
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,1243.941,0,1244.941,576.0,1.244,1.245,,0.843
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,1455.706,0,1456.706,576.0,1.456,1.457,,0.883
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,1653.882,0,1654.882,576.0,1.654,1.655,,0.869
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,1757.412,0,1758.412,576.0,1.757,1.758,,0.931
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,1946.177,0,1947.177,576.0,1.946,1.947,,0.198
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,2266.177,0,2267.177,576.0,2.266,2.267,,0.677
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,2262.0,0,2263.0,576.0,2.262,2.263,,0.715
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,2483.177,0,2484.177,576.0,2.483,2.484,,0.758
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,2686.059,0,2687.059,576.0,2.686,2.687,,0.737
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,2954.294,0,2955.294,576.0,2.954,2.955,,0.275
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,3091.294,0,3092.294,576.0,3.091,3.092,,0.253
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,3402.412,0,3403.412,576.0,3.402,3.403,,0.242
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,3911.177,0,3912.177,576.0,3.911,3.912,,0.799
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,4316.412,0,4317.412,576.0,4.316,4.317,,0.16
/A-DASY_20170321_214845_313.wav,bat,2020-03-31T21:10:34.293640,0.001,0.003,4754.587,0,4755.587,576.0,4.755,4.756,,0.126
