Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,18.824,0,19.824,576.0,0.019,0.02,,0.128
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,70.588,0,71.588,576.0,0.071,0.072,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,89.412,0,90.412,576.0,0.089,0.09,,0.877
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,169.412,0,170.412,576.0,0.169,0.17,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,272.941,0,273.941,576.0,0.273,0.274,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,320.0,0,321.0,576.0,0.32,0.321,,0.107
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,381.176,0,382.176,576.0,0.381,0.382,,0.891
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,377.0,0,378.0,576.0,0.377,0.378,,0.763
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,447.588,0,448.588,576.0,0.448,0.449,,0.199
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,518.176,0,519.176,576.0,0.518,0.519,,0.137
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,546.412,0,547.412,576.0,0.546,0.547,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,649.941,0,650.941,576.0,0.65,0.651,,0.997
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,758.176,0,759.176,576.0,0.758,0.759,,0.682
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,763.412,0,764.412,576.0,0.763,0.764,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,810.471,0,811.471,576.0,0.81,0.811,,0.997
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,843.412,0,844.412,576.0,0.843,0.844,,0.111
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,951.647,0,952.647,576.0,0.952,0.953,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1092.824,0,1093.824,576.0,1.093,1.094,,0.904
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1135.176,0,1136.176,576.0,1.135,1.136,,0.923
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1140.412,0,1141.412,576.0,1.14,1.141,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1258.059,0,1259.059,576.0,1.258,1.259,,0.999
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1366.294,0,1367.294,576.0,1.366,1.367,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1474.529,0,1475.529,576.0,1.475,1.476,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1502.765,0,1503.765,576.0,1.503,1.504,,0.986
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1508.0,0,1509.0,576.0,1.508,1.509,,0.837
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1653.882,0,1654.882,576.0,1.654,1.655,,0.998
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1771.529,0,1772.529,576.0,1.772,1.773,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1809.176,0,1810.176,576.0,1.809,1.81,,0.815
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1884.471,0,1885.471,576.0,1.884,1.885,,1.0
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,1885.0,0,1886.0,576.0,1.885,1.886,,0.927
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,2092.059,0,2093.059,576.0,2.092,2.093,,0.95
/A-DASY_20170323_194004_371.wav,bat,2020-03-31T21:10:35.825442,0.001,0.003,2200.294,0,2201.294,576.0,2.2,2.201,,1.0
