Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,9.412,0,10.412,576.0,0.009,0.01,,0.897
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,98.824,0,99.824,576.0,0.099,0.1,,0.901
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,291.765,0,292.765,576.0,0.292,0.293,,0.998
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,485.235,0,486.235,576.0,0.485,0.486,,0.964
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,584.059,0,585.059,576.0,0.584,0.585,,0.533
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,885.765,0,886.765,576.0,0.886,0.887,,0.963
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,1258.059,0,1259.059,576.0,1.258,1.259,,0.779
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,1936.765,0,1937.765,576.0,1.937,1.938,,0.321
/B-DASY_20170313_204550_250.wav,bat,2020-03-31T21:10:41.928630,0.001,0.003,2223.824,0,2224.824,576.0,2.224,2.225,,0.742
