Filename,Label,LabelTimeStamp,Spec_NStep,Spec_NWin,Spec_x1,Spec_y1,Spec_x2,Spec_y2,LabelStartTime_Seconds,LabelEndTime_Seconds,LabelArea_DataPoints,DetectorConfidence
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,0.0,0,1.0,576.0,0.0,0.001,,0.54
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,108.235,0,109.235,576.0,0.108,0.109,,1.0
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,272.941,0,273.941,576.0,0.273,0.274,,0.999
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,452.294,0,453.294,576.0,0.452,0.453,,0.987
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,645.235,0,646.235,576.0,0.645,0.646,,0.994
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,824.588,0,825.588,576.0,0.825,0.826,,1.0
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,937.529,0,938.529,576.0,0.938,0.939,,1.0
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,1069.294,0,1070.294,576.0,1.069,1.07,,1.0
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,1243.941,0,1244.941,576.0,1.244,1.245,,0.997
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,1427.471,0,1428.471,576.0,1.427,1.428,,0.991
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,1616.235,0,1617.235,576.0,1.616,1.617,,0.992
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,1809.176,0,1810.176,576.0,1.809,1.81,,0.834
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,1993.235,0,1994.235,576.0,1.993,1.994,,0.996
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,2181.471,0,2182.471,576.0,2.181,2.182,,0.959
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,2360.824,0,2361.824,576.0,2.361,2.362,,0.992
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,2553.765,0,2554.765,576.0,2.554,2.555,,0.934
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,2737.823,0,2738.823,576.0,2.738,2.739,,0.992
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,2916.647,0,2917.647,576.0,2.917,2.918,,0.91
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,3020.176,0,3021.176,576.0,3.02,3.021,,0.982
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,3016.0,0,3017.0,576.0,3.016,3.017,,0.97
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,3147.765,0,3148.765,576.0,3.148,3.149,,0.766
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,3293.647,0,3294.647,576.0,3.294,3.295,,0.439
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,3882.941,0,3883.941,576.0,3.883,3.884,,0.822
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,4132.353,0,4133.353,576.0,4.132,4.133,,0.999
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,4264.647,0,4265.647,576.0,4.265,4.266,,0.996
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,4490.53,0,4491.53,576.0,4.491,4.492,,0.998
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,4636.942,0,4637.942,576.0,4.637,4.638,,0.997
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,4792.236,0,4793.236,576.0,4.792,4.793,,0.966
/A-DASY_20170312_192515_560.wav,bat,2020-03-31T21:10:21.029509,0.001,0.003,4985.706,0,4986.706,576.0,4.986,4.987,,0.998
